dates,P_1_1,P_1_2,P_1_3,P_1_4,P_1_5,P_1_6,P_1_7,P_1_8,P_2_1,P_2_2,P_2_3,P_2_4,P_2_5,P_2_6,P_2_7,P_2_8,P_3_1,P_3_2,P_3_3,P_3_4,P_3_5,P_3_6,P_3_7,P_3_8,P_4_1,P_4_2,P_4_3,P_4_4,P_4_5,P_4_6,P_4_7,P_4_8,P_5_1,P_5_2,P_5_3,P_5_4,P_5_5,P_5_6,P_5_7,P_5_8
5/15/20 11:00,0.2253,0.3127,0.297,NaN,NaN,NaN,NaN,0.1512,0.2714,0.3484,0.3478,NaN,NaN,NaN,NaN,NaN,0.2746,0.2818,0.2754,NaN,NaN,NaN,NaN,0.2645,0.2856,0.3636,0.3845,NaN,NaN,NaN,NaN,NaN,0.295,0.3626,NaN,NaN,NaN,NaN,NaN,0.1897
5/15/20 12:00,0.2254,0.3127,0.2969,NaN,NaN,NaN,NaN,0.151,0.2721,0.3488,0.3477,NaN,NaN,NaN,NaN,NaN,0.2744,0.2827,0.2753,NaN,NaN,NaN,NaN,0.2646,0.2856,0.3641,0.3844,NaN,NaN,NaN,NaN,NaN,0.2952,0.363,NaN,NaN,NaN,NaN,NaN,0.1897
5/15/20 13:00,0.2254,0.3129,0.2967,NaN,NaN,NaN,NaN,0.1521,0.2717,0.3489,0.3476,NaN,NaN,NaN,NaN,NaN,0.2743,0.2831,0.2753,NaN,NaN,NaN,NaN,0.2645,0.2855,0.3644,0.3843,NaN,NaN,NaN,NaN,NaN,0.2951,0.3635,NaN,NaN,NaN,NaN,NaN,0.1897
5/15/20 14:00,0.2254,0.3125,0.2962,NaN,NaN,NaN,NaN,0.1509,0.2716,0.3489,0.3471,NaN,NaN,NaN,NaN,NaN,0.274,0.2825,0.2748,NaN,NaN,NaN,NaN,0.2645,0.2857,0.3645,0.3837,NaN,NaN,NaN,NaN,NaN,0.2954,0.3635,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 15:00,0.2249,0.3122,0.2955,NaN,NaN,NaN,NaN,0.1505,0.2705,0.3486,0.3465,NaN,NaN,NaN,NaN,NaN,0.2733,0.2833,0.2739,NaN,NaN,NaN,NaN,0.2646,0.2855,0.3646,0.383,NaN,NaN,NaN,NaN,NaN,0.2955,0.3635,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 16:00,0.2244,0.3122,0.2946,NaN,NaN,NaN,NaN,0.1542,0.2687,0.3482,0.3455,NaN,NaN,NaN,NaN,NaN,0.2721,0.2819,0.2731,NaN,NaN,NaN,NaN,0.2646,0.2852,0.3645,0.3819,NaN,NaN,NaN,NaN,NaN,0.2954,0.3633,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 17:00,0.2226,0.3113,0.2938,NaN,NaN,NaN,NaN,0.1538,0.2655,0.3479,0.3448,NaN,NaN,NaN,NaN,NaN,0.2701,0.282,0.2725,NaN,NaN,NaN,NaN,0.2647,0.2845,0.3647,0.3811,NaN,NaN,NaN,NaN,NaN,0.2949,0.3633,NaN,NaN,NaN,NaN,NaN,0.1894
5/15/20 18:00,0.2209,0.3109,0.2931,NaN,NaN,NaN,NaN,0.1536,0.2615,0.3473,0.3442,NaN,NaN,NaN,NaN,NaN,0.2683,0.2823,0.272,NaN,NaN,NaN,NaN,0.2647,0.2837,0.3647,0.3804,NaN,NaN,NaN,NaN,NaN,0.2944,0.3632,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 19:00,0.2196,0.3108,0.2928,NaN,NaN,NaN,NaN,0.1507,0.2586,0.3471,0.3439,NaN,NaN,NaN,NaN,NaN,0.2669,0.282,0.2718,NaN,NaN,NaN,NaN,0.2645,0.2831,0.3649,0.3801,NaN,NaN,NaN,NaN,NaN,0.2937,0.3633,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 20:00,0.2184,0.3109,0.2927,NaN,NaN,NaN,NaN,0.1508,0.2567,0.3471,0.3439,NaN,NaN,NaN,NaN,NaN,0.2657,0.2812,0.2718,NaN,NaN,NaN,NaN,0.2647,0.283,0.3652,0.3801,NaN,NaN,NaN,NaN,NaN,0.293,0.3635,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 21:00,0.2175,0.3107,0.2928,NaN,NaN,NaN,NaN,0.1507,0.2547,0.3474,0.344,NaN,NaN,NaN,NaN,NaN,0.2653,0.2824,0.272,NaN,NaN,NaN,NaN,0.2648,0.2824,0.3655,0.3803,NaN,NaN,NaN,NaN,NaN,0.2925,0.3638,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 22:00,0.2165,0.3106,0.2929,NaN,NaN,NaN,NaN,0.1506,0.255,0.3473,0.3441,NaN,NaN,NaN,NaN,NaN,0.2648,0.2826,0.2722,NaN,NaN,NaN,NaN,0.2651,0.2822,0.3657,0.3805,NaN,NaN,NaN,NaN,NaN,0.2919,0.364,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 23:00,0.216,0.3107,0.2929,NaN,NaN,NaN,NaN,0.1512,0.252,0.3474,0.3442,NaN,NaN,NaN,NaN,NaN,0.2641,0.2827,0.2723,NaN,NaN,NaN,NaN,0.2648,0.2813,0.3658,0.3806,NaN,NaN,NaN,NaN,NaN,0.2915,0.3642,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 0:00,0.2156,0.3104,0.2929,NaN,NaN,NaN,NaN,0.1507,0.2506,0.3471,0.3443,NaN,NaN,NaN,NaN,NaN,0.2635,0.2825,0.2724,NaN,NaN,NaN,NaN,0.2647,0.2827,0.3658,0.3807,NaN,NaN,NaN,NaN,NaN,0.2911,0.3644,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 1:00,0.2158,0.3106,0.2928,NaN,NaN,NaN,NaN,0.1525,0.2495,0.3469,0.3443,NaN,NaN,NaN,NaN,NaN,0.2634,0.2819,0.2724,NaN,NaN,NaN,NaN,0.2646,0.282,0.3659,0.3808,NaN,NaN,NaN,NaN,NaN,0.2909,0.3645,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 2:00,0.2153,0.3103,0.2928,NaN,NaN,NaN,NaN,0.1508,0.2492,0.3468,0.3442,NaN,NaN,NaN,NaN,NaN,0.2632,0.2823,0.2724,NaN,NaN,NaN,NaN,0.2648,0.2814,0.3659,0.3809,NaN,NaN,NaN,NaN,NaN,0.2907,0.3646,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 3:00,0.2151,0.3107,0.2927,NaN,NaN,NaN,NaN,0.1512,0.2488,0.3468,0.3441,NaN,NaN,NaN,NaN,NaN,0.2631,0.2818,0.2724,NaN,NaN,NaN,NaN,0.2648,0.2813,0.3659,0.3809,NaN,NaN,NaN,NaN,NaN,0.2905,0.3647,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 4:00,0.2147,0.3107,0.2926,NaN,NaN,NaN,NaN,0.1507,0.2487,0.3467,0.3441,NaN,NaN,NaN,NaN,NaN,0.263,0.282,0.2724,NaN,NaN,NaN,NaN,0.2647,0.2812,0.366,0.3809,NaN,NaN,NaN,NaN,NaN,0.2903,0.3649,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 5:00,0.215,0.3113,0.2926,NaN,NaN,NaN,NaN,0.1506,0.2486,0.3467,0.344,NaN,NaN,NaN,NaN,NaN,0.2631,0.2817,0.2724,NaN,NaN,NaN,NaN,0.2648,0.2808,0.366,0.3809,NaN,NaN,NaN,NaN,NaN,0.2901,0.365,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 6:00,0.2149,0.3113,0.2925,NaN,NaN,NaN,NaN,0.1506,0.2485,0.3467,0.344,NaN,NaN,NaN,NaN,NaN,0.2632,0.2812,0.2723,NaN,NaN,NaN,NaN,0.265,0.2825,0.3661,0.3809,NaN,NaN,NaN,NaN,NaN,0.2901,0.3651,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 7:00,0.2149,0.3117,0.2924,NaN,NaN,NaN,NaN,0.1523,0.2485,0.3467,0.3439,NaN,NaN,NaN,NaN,NaN,0.2636,0.282,0.2723,NaN,NaN,NaN,NaN,0.2648,0.283,0.3661,0.3808,NaN,NaN,NaN,NaN,NaN,0.29,0.3652,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 8:00,0.2149,0.3113,0.2923,NaN,NaN,NaN,NaN,0.1509,0.2485,0.3467,0.3439,NaN,NaN,NaN,NaN,NaN,0.2635,0.2821,0.2722,NaN,NaN,NaN,NaN,0.2648,0.2825,0.3662,0.3809,NaN,NaN,NaN,NaN,NaN,0.29,0.3654,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 9:00,0.2151,0.311,0.2922,NaN,NaN,NaN,NaN,0.1516,0.2491,0.3467,0.3438,NaN,NaN,NaN,NaN,NaN,0.2636,0.2818,0.2722,NaN,NaN,NaN,NaN,0.2649,0.2831,0.3663,0.3808,NaN,NaN,NaN,NaN,NaN,0.2901,0.3656,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 10:00,0.2148,0.3101,0.2921,NaN,NaN,NaN,NaN,0.1558,0.2489,0.3467,0.3436,NaN,NaN,NaN,NaN,NaN,0.2636,0.2814,0.272,NaN,NaN,NaN,NaN,0.2648,0.2881,0.3663,0.3807,NaN,NaN,NaN,NaN,NaN,0.2902,0.3657,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 11:00,0.2148,0.3098,0.2918,NaN,NaN,NaN,NaN,0.1531,0.2488,0.3465,0.3433,NaN,NaN,NaN,NaN,NaN,0.264,0.2817,0.2716,NaN,NaN,NaN,NaN,0.2649,0.2844,0.3663,0.3805,NaN,NaN,NaN,NaN,NaN,0.2903,0.3658,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 12:00,0.2147,0.3096,0.2913,NaN,NaN,NaN,NaN,0.1511,0.2487,0.3461,0.3429,NaN,NaN,NaN,NaN,NaN,0.2637,0.2815,0.2712,NaN,NaN,NaN,NaN,0.265,0.2847,0.366,0.3801,NaN,NaN,NaN,NaN,NaN,0.2903,0.3656,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 13:00,0.2139,0.309,0.2905,NaN,NaN,NaN,NaN,0.1532,0.2488,0.3455,0.3421,NaN,NaN,NaN,NaN,NaN,0.2623,0.281,0.2704,NaN,NaN,NaN,NaN,0.2653,0.2853,0.3657,0.3794,NaN,NaN,NaN,NaN,NaN,0.2904,0.365,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 14:00,0.2128,0.309,0.29,NaN,NaN,NaN,NaN,0.1511,0.2478,0.3451,0.3416,NaN,NaN,NaN,NaN,NaN,0.2614,0.2807,0.2699,NaN,NaN,NaN,NaN,0.2657,0.2856,0.3656,0.3789,NaN,NaN,NaN,NaN,NaN,0.2901,0.3648,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 15:00,0.2119,0.309,0.2897,NaN,NaN,NaN,NaN,0.1508,0.2486,0.3448,0.3413,NaN,NaN,NaN,NaN,NaN,0.2606,0.2806,0.2696,NaN,NaN,NaN,NaN,0.2656,0.2853,0.3656,0.3787,NaN,NaN,NaN,NaN,NaN,0.2895,0.3647,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 16:00,0.2111,0.3084,0.2891,NaN,NaN,NaN,NaN,0.1505,0.2482,0.3442,0.3407,NaN,NaN,NaN,NaN,NaN,0.2601,0.2801,0.2691,NaN,NaN,NaN,NaN,0.2653,0.2845,0.3653,0.3782,NaN,NaN,NaN,NaN,NaN,0.2891,0.3643,NaN,NaN,NaN,NaN,NaN,0.1896
5/16/20 17:00,0.2098,0.3076,0.2881,NaN,NaN,NaN,NaN,0.1505,0.2461,0.3431,0.3398,NaN,NaN,NaN,NaN,NaN,0.2588,0.2793,0.2683,NaN,NaN,NaN,NaN,0.2653,0.2837,0.3648,0.3773,NaN,NaN,NaN,NaN,NaN,0.2887,0.3635,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 18:00,0.2083,0.3077,0.288,NaN,NaN,NaN,NaN,0.1506,0.245,0.343,0.3397,NaN,NaN,NaN,NaN,NaN,0.2582,0.2795,0.2682,NaN,NaN,NaN,NaN,0.265,0.283,0.3649,0.3773,NaN,NaN,NaN,NaN,NaN,0.2881,0.3635,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 19:00,0.2071,0.309,0.2879,NaN,NaN,NaN,NaN,0.1506,0.2442,0.3431,0.3397,NaN,NaN,NaN,NaN,NaN,0.2576,0.2795,0.2683,NaN,NaN,NaN,NaN,0.2648,0.2825,0.3651,0.3774,NaN,NaN,NaN,NaN,NaN,0.2873,0.3637,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 20:00,0.2064,0.3084,0.2879,NaN,NaN,NaN,NaN,0.1505,0.2446,0.343,0.3398,NaN,NaN,NaN,NaN,NaN,0.2562,0.2791,0.2683,NaN,NaN,NaN,NaN,0.2647,0.2825,0.3652,0.3776,NaN,NaN,NaN,NaN,NaN,0.2868,0.3637,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 21:00,0.206,0.3079,0.288,NaN,NaN,NaN,NaN,0.1507,0.2446,0.343,0.3399,NaN,NaN,NaN,NaN,NaN,0.2554,0.279,0.2685,NaN,NaN,NaN,NaN,0.2646,0.282,0.3653,0.3778,NaN,NaN,NaN,NaN,NaN,0.2863,0.3638,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 22:00,0.2047,0.3081,0.288,NaN,NaN,NaN,NaN,0.1504,0.2442,0.3428,0.34,NaN,NaN,NaN,NaN,NaN,0.2544,0.2781,0.2686,NaN,NaN,NaN,NaN,0.2649,0.2808,0.3652,0.3779,NaN,NaN,NaN,NaN,NaN,0.2857,0.3639,NaN,NaN,NaN,NaN,NaN,0.1897
5/16/20 23:00,0.2042,0.3073,0.288,NaN,NaN,NaN,NaN,0.1507,0.2421,0.3426,0.34,NaN,NaN,NaN,NaN,NaN,0.2539,0.278,0.2687,NaN,NaN,NaN,NaN,0.2651,0.2804,0.3652,0.3781,NaN,NaN,NaN,NaN,NaN,0.2852,0.3639,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 0:00,0.2035,0.3074,0.288,NaN,NaN,NaN,NaN,0.1507,0.2422,0.3424,0.34,NaN,NaN,NaN,NaN,NaN,0.2534,0.2785,0.2687,NaN,NaN,NaN,NaN,0.2649,0.2806,0.365,0.3782,NaN,NaN,NaN,NaN,NaN,0.2847,0.3638,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 1:00,0.203,0.3069,0.2879,NaN,NaN,NaN,NaN,0.1505,0.2416,0.3422,0.3399,NaN,NaN,NaN,NaN,NaN,0.2532,0.2781,0.2687,NaN,NaN,NaN,NaN,0.265,0.2826,0.3649,0.3782,NaN,NaN,NaN,NaN,NaN,0.2844,0.3637,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 2:00,0.2025,0.3066,0.2878,NaN,NaN,NaN,NaN,0.1505,0.2411,0.3421,0.3399,NaN,NaN,NaN,NaN,NaN,0.2534,0.2784,0.2687,NaN,NaN,NaN,NaN,0.2648,0.2828,0.3648,0.3782,NaN,NaN,NaN,NaN,NaN,0.284,0.3636,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 3:00,0.2023,0.307,0.2877,NaN,NaN,NaN,NaN,0.1506,0.2408,0.3419,0.3397,NaN,NaN,NaN,NaN,NaN,0.2529,0.2774,0.2686,NaN,NaN,NaN,NaN,0.2648,0.2817,0.3647,0.3782,NaN,NaN,NaN,NaN,NaN,0.2837,0.3635,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 4:00,0.2019,0.3067,0.2876,NaN,NaN,NaN,NaN,0.1505,0.2408,0.3417,0.3396,NaN,NaN,NaN,NaN,NaN,0.2531,0.2774,0.2686,NaN,NaN,NaN,NaN,0.2647,0.2817,0.3646,0.3782,NaN,NaN,NaN,NaN,NaN,0.2834,0.3635,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 5:00,0.2014,0.3064,0.2875,NaN,NaN,NaN,NaN,0.1505,0.2408,0.3416,0.3395,NaN,NaN,NaN,NaN,NaN,0.2524,0.2767,0.2685,NaN,NaN,NaN,NaN,0.2649,0.2811,0.3645,0.3781,NaN,NaN,NaN,NaN,NaN,0.2831,0.3634,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 6:00,0.201,0.3061,0.2873,NaN,NaN,NaN,NaN,0.1505,0.2401,0.3414,0.3394,NaN,NaN,NaN,NaN,NaN,0.2516,0.2764,0.2684,NaN,NaN,NaN,NaN,0.265,0.2809,0.3644,0.378,NaN,NaN,NaN,NaN,NaN,0.2828,0.3633,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 7:00,0.2007,0.3061,0.2872,NaN,NaN,NaN,NaN,0.1505,0.2405,0.3412,0.3393,NaN,NaN,NaN,NaN,NaN,0.2511,0.2772,0.2683,NaN,NaN,NaN,NaN,0.2653,0.281,0.3643,0.378,NaN,NaN,NaN,NaN,NaN,0.2825,0.3632,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 8:00,0.2004,0.3059,0.287,NaN,NaN,NaN,NaN,0.1506,0.2397,0.3411,0.3391,NaN,NaN,NaN,NaN,NaN,0.2509,0.2769,0.2682,NaN,NaN,NaN,NaN,0.2651,0.2807,0.3641,0.3779,NaN,NaN,NaN,NaN,NaN,0.2822,0.3631,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 9:00,0.2002,0.3058,0.2868,NaN,NaN,NaN,NaN,0.1506,0.2395,0.3409,0.3389,NaN,NaN,NaN,NaN,NaN,0.2512,0.2775,0.268,NaN,NaN,NaN,NaN,0.2654,0.28,0.3639,0.3778,NaN,NaN,NaN,NaN,NaN,0.282,0.363,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 10:00,0.1998,0.3054,0.2864,NaN,NaN,NaN,NaN,0.1506,0.2398,0.3405,0.3386,NaN,NaN,NaN,NaN,NaN,0.2505,0.2774,0.2676,NaN,NaN,NaN,NaN,0.2653,0.2838,0.3636,0.3775,NaN,NaN,NaN,NaN,NaN,0.2819,0.3628,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 11:00,0.199,0.3042,0.2858,NaN,NaN,NaN,NaN,0.1506,0.2408,0.3397,0.3379,NaN,NaN,NaN,NaN,NaN,0.2497,0.2768,0.2669,NaN,NaN,NaN,NaN,0.2654,0.2823,0.3631,0.3769,NaN,NaN,NaN,NaN,NaN,0.2816,0.3622,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 12:00,0.198,0.3031,0.2847,NaN,NaN,NaN,NaN,0.1507,0.2415,0.3385,0.3367,NaN,NaN,NaN,NaN,NaN,0.2484,0.2758,0.2658,NaN,NaN,NaN,NaN,0.2655,0.2816,0.3623,0.3759,NaN,NaN,NaN,NaN,NaN,0.2814,0.3612,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 13:00,0.1965,0.3022,0.2838,NaN,NaN,NaN,NaN,0.1506,0.2401,0.3375,0.3357,NaN,NaN,NaN,NaN,NaN,0.2472,0.2749,0.2647,NaN,NaN,NaN,NaN,0.2663,0.2803,0.3616,0.3751,NaN,NaN,NaN,NaN,NaN,0.2807,0.3604,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 14:00,0.1945,0.301,0.2827,NaN,NaN,NaN,NaN,0.1505,0.2387,0.3363,0.3347,NaN,NaN,NaN,NaN,NaN,0.2463,0.2739,0.2637,NaN,NaN,NaN,NaN,0.2665,0.2784,0.3609,0.3742,NaN,NaN,NaN,NaN,NaN,0.2798,0.3594,NaN,NaN,NaN,NaN,NaN,0.1897
5/17/20 15:00,0.1926,0.3002,0.2818,NaN,NaN,NaN,NaN,0.1507,0.238,0.3352,0.3337,NaN,NaN,NaN,NaN,NaN,0.2447,0.2733,0.2627,NaN,NaN,NaN,NaN,0.2651,0.2775,0.3601,0.3734,NaN,NaN,NaN,NaN,NaN,0.2786,0.3586,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 16:00,0.1904,0.2991,0.2809,NaN,NaN,NaN,NaN,0.1507,0.2364,0.334,0.3328,NaN,NaN,NaN,NaN,NaN,0.2428,0.2725,0.2618,NaN,NaN,NaN,NaN,0.2655,0.2767,0.3593,0.3725,NaN,NaN,NaN,NaN,NaN,0.2773,0.3577,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 17:00,0.1879,0.298,0.2798,NaN,NaN,NaN,NaN,0.1508,0.2342,0.3326,0.3316,NaN,NaN,NaN,NaN,NaN,0.2406,0.2715,0.2608,NaN,NaN,NaN,NaN,0.2657,0.2751,0.3584,0.3714,NaN,NaN,NaN,NaN,NaN,0.276,0.3565,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 18:00,0.1851,0.2968,0.2787,NaN,NaN,NaN,NaN,0.1516,0.2322,0.3313,0.3305,NaN,NaN,NaN,NaN,NaN,0.2386,0.2704,0.26,NaN,NaN,NaN,NaN,0.2658,0.2735,0.3573,0.3703,NaN,NaN,NaN,NaN,NaN,0.2745,0.3554,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 19:00,0.1828,0.2962,0.278,NaN,NaN,NaN,NaN,0.1518,0.2305,0.3305,0.3298,NaN,NaN,NaN,NaN,NaN,0.237,0.2701,0.2595,NaN,NaN,NaN,NaN,0.267,0.2721,0.3568,0.3696,NaN,NaN,NaN,NaN,NaN,0.273,0.3546,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 20:00,0.181,0.2958,0.2776,NaN,NaN,NaN,NaN,0.1511,0.2294,0.33,0.3294,NaN,NaN,NaN,NaN,NaN,0.2344,0.2697,0.2591,NaN,NaN,NaN,NaN,0.2677,0.2704,0.3565,0.3692,NaN,NaN,NaN,NaN,NaN,0.2718,0.3541,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 21:00,0.1795,0.2959,0.2775,NaN,NaN,NaN,NaN,0.1509,0.2273,0.3298,0.3293,NaN,NaN,NaN,NaN,NaN,0.2338,0.2696,0.2588,NaN,NaN,NaN,NaN,0.2681,0.2695,0.3565,0.3692,NaN,NaN,NaN,NaN,NaN,0.2707,0.354,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 22:00,0.1786,0.2955,0.2774,NaN,NaN,NaN,NaN,0.1505,0.2285,0.3296,0.3293,NaN,NaN,NaN,NaN,NaN,0.2327,0.2695,0.2586,NaN,NaN,NaN,NaN,0.2687,0.2686,0.3564,0.3693,NaN,NaN,NaN,NaN,NaN,0.2699,0.3539,NaN,NaN,NaN,NaN,NaN,0.1898
5/17/20 23:00,0.1779,0.2952,0.2773,NaN,NaN,NaN,NaN,0.1509,0.2281,0.3294,0.3292,NaN,NaN,NaN,NaN,NaN,0.2318,0.2692,0.2586,NaN,NaN,NaN,NaN,0.269,0.2683,0.3563,0.3694,NaN,NaN,NaN,NaN,NaN,0.2692,0.3537,NaN,NaN,NaN,NaN,NaN,0.1899
5/18/20 0:00,0.1772,0.295,0.2772,NaN,NaN,NaN,NaN,0.1507,0.2257,0.3292,0.3292,NaN,NaN,NaN,NaN,NaN,0.2317,0.2691,0.2588,NaN,NaN,NaN,NaN,0.2679,0.2681,0.3561,0.3695,NaN,NaN,NaN,NaN,NaN,0.2686,0.3536,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 1:00,0.1766,0.2949,0.2771,NaN,NaN,NaN,NaN,0.1504,0.2251,0.3289,0.329,NaN,NaN,NaN,NaN,NaN,0.2304,0.2689,0.2586,NaN,NaN,NaN,NaN,0.2681,0.2679,0.356,0.3694,NaN,NaN,NaN,NaN,NaN,0.2681,0.3534,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 2:00,0.176,0.295,0.277,NaN,NaN,NaN,NaN,0.1504,0.2259,0.3287,0.3289,NaN,NaN,NaN,NaN,NaN,0.2301,0.2686,0.2585,NaN,NaN,NaN,NaN,0.2672,0.267,0.3558,0.3694,NaN,NaN,NaN,NaN,NaN,0.2677,0.3532,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 3:00,0.1758,0.2944,0.2768,NaN,NaN,NaN,NaN,0.1505,0.2252,0.3286,0.3288,NaN,NaN,NaN,NaN,NaN,0.2291,0.2685,0.2584,NaN,NaN,NaN,NaN,0.2672,0.2668,0.3556,0.3693,NaN,NaN,NaN,NaN,NaN,0.2674,0.3531,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 4:00,0.1753,0.2942,0.2766,NaN,NaN,NaN,NaN,0.1504,0.2258,0.3284,0.3286,NaN,NaN,NaN,NaN,NaN,0.2289,0.2683,0.2582,NaN,NaN,NaN,NaN,0.2666,0.2669,0.3555,0.3693,NaN,NaN,NaN,NaN,NaN,0.2671,0.353,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 5:00,0.1745,0.2941,0.2765,NaN,NaN,NaN,NaN,0.1504,0.2254,0.3283,0.3284,NaN,NaN,NaN,NaN,NaN,0.2286,0.2681,0.258,NaN,NaN,NaN,NaN,0.2658,0.2666,0.3554,0.3693,NaN,NaN,NaN,NaN,NaN,0.2666,0.3529,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 6:00,0.174,0.294,0.2763,NaN,NaN,NaN,NaN,0.1505,0.2247,0.3281,0.3283,NaN,NaN,NaN,NaN,NaN,0.2287,0.2677,0.258,NaN,NaN,NaN,NaN,0.2656,0.2661,0.3552,0.3691,NaN,NaN,NaN,NaN,NaN,0.2662,0.3528,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 7:00,0.1735,0.2944,0.2761,NaN,NaN,NaN,NaN,0.1507,0.2238,0.3279,0.3281,NaN,NaN,NaN,NaN,NaN,0.2288,0.2667,0.2578,NaN,NaN,NaN,NaN,0.2663,0.2659,0.3551,0.369,NaN,NaN,NaN,NaN,NaN,0.2659,0.3527,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 8:00,0.173,0.2938,0.276,NaN,NaN,NaN,NaN,0.1504,0.2233,0.3278,0.328,NaN,NaN,NaN,NaN,NaN,0.2284,0.2672,0.2576,NaN,NaN,NaN,NaN,0.2678,0.2654,0.355,0.3689,NaN,NaN,NaN,NaN,NaN,0.2655,0.3525,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 9:00,0.1726,0.2939,0.2757,NaN,NaN,NaN,NaN,0.1509,0.2238,0.3276,0.3278,NaN,NaN,NaN,NaN,NaN,0.2274,0.2671,0.2573,NaN,NaN,NaN,NaN,0.267,0.2657,0.3547,0.3687,NaN,NaN,NaN,NaN,NaN,0.2652,0.3523,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 10:00,0.1722,0.2937,0.2754,NaN,NaN,NaN,NaN,0.1508,0.2231,0.3273,0.3274,NaN,NaN,NaN,NaN,NaN,0.2276,0.2665,0.257,NaN,NaN,NaN,NaN,0.2669,0.2654,0.3544,0.3685,NaN,NaN,NaN,NaN,NaN,0.2649,0.352,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 11:00,0.1717,0.2932,0.275,NaN,NaN,NaN,NaN,0.1513,0.2224,0.3268,0.3269,NaN,NaN,NaN,NaN,NaN,0.226,0.2662,0.2564,NaN,NaN,NaN,NaN,0.2673,0.2654,0.3539,0.3682,NaN,NaN,NaN,NaN,NaN,0.2646,0.3516,NaN,NaN,NaN,NaN,NaN,NaN
5/18/20 12:00,0.1712,0.2937,0.2745,NaN,NaN,NaN,NaN,0.1514,0.2221,0.326,0.3262,NaN,NaN,NaN,NaN,NaN,0.2254,0.2648,0.2556,NaN,NaN,NaN,NaN,0.268,0.2651,0.3533,0.3677,NaN,NaN,NaN,NaN,NaN,0.2643,0.351,NaN,NaN,NaN,NaN,NaN,NaN
